;אשור התקנה תאגיד;דיור מגורים רכישה;הפליה אסור הוסר;חוב בנק גביה;חיל בטחון מלוא;יהודי ערבי עם;יצוג תפקיד דוח;ישוב בניה תכנון;לדה שעה חפשה;מחיר מוצר צרכן;מים מזון עשון;מעסיק פצוי העסקה;מקצוע הכשרה תעודה;נכה קצבה גמלה;נציבות בטחון תלונה;נשואין גרושין נשא;סביבה דיג טבע;סיוע חברתי הרוחה;ספורט התרבות עמתה;עברה עבירות אלימות;פטור תושב פקדה;צרכן פרסום שפה;קטין אחריות אמנה;קפה בחירה תרומה;ראש חקירה נבחר;רפואי מטפל רופא;תביעה משפטי הגשה;תחבורה הרכב רכב;תלמיד לימודים השכלה;תקציב פער קטן
K20_m_562640;0.1833333333;0.0435483871;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.011290322600000001;0.0543010753;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.011290322600000001;0.0005376344;0.0005376344;0.0005376344;0.0059139785;0.0005376344;0.0059139785;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.011290322600000001;0.097311828;0.0005376344;0.0005376344;0.0005376344;0.0005376344;0.5650537634
K20_m_562641;0.00030769230000000003;0.0126153846;0.0495384615;0.00030769230000000003;0.00030769230000000003;0.0310769231;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.0033846154000000002;0.00030769230000000003;0.47107692310000004;0.0433846154;0.00030769230000000003;0.0403076923;0.00030769230000000003;0.00030769230000000003;0.0064615385;0.00030769230000000003;0.00030769230000000003;0.0095384615;0.00030769230000000003;0.2064615385;0.1203076923
K20_m_562642;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0177419355;0.2919354839;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.6467741935;0.0016129032;0.0016129032;0.0016129032
K20_m_562643;0.004;0.004;0.004;0.004;0.004;0.004;0.404;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.124;0.004;0.004;0.004;0.004;0.004;0.004;0.004;0.124;0.244;0.004;0.004;0.004;0.004;0.004
K20_m_562644;0.0022727273;0.0022727273;0.07045454550000001;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0931818182;0.0022727273;0.0022727273;0.0022727273;0.047727272700000004;0.4568181818;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.2522727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.025;0.0022727273
K20_m_562645;0.0033870968000000003;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.12274193550000001;0.0937096774;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.10338709680000001;0.00016129030000000002;0.00016129030000000002;0.0017741935;0.00016129030000000002;0.00016129030000000002;0.0033870968000000003;0.1840322581;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.00016129030000000002;0.48241935480000003;0.0017741935;0.00016129030000000002;0.00016129030000000002
K20_m_562646;0.0023255814;0.0023255814;0.0720930233;0.0023255814;0.048837209300000003;0.0023255814;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.18837209300000002;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0255813953;0.5372093023;0.048837209300000003;0.0023255814;0.0023255814;0.0023255814
K20_m_562647;0.0698630137;0.001369863;0.001369863;0.0150684932;0.001369863;0.001369863;0.001369863;0.001369863;0.2205479452;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.3712328767;0.001369863;0.001369863;0.001369863;0.001369863;0.0424657534;0.001369863;0.0150684932;0.2205479452;0.0150684932
K20_m_562648;0.0014492754;0.0304347826;0.0304347826;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.7985507246;0.0449275362;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.015942029;0.0014492754;0.0449275362;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754;0.0014492754
K20_m_562649;0.000862069;0.18189655170000002;0.7939655172000001;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069;0.000862069
K20_m_562650;0.054255319100000005;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.9159574468;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001;0.0010638298000000001
K20_m_562651;0.304494382;0.0011235955;0.07977528090000001;0.0011235955;0.0123595506;0.2033707865;0.0011235955;0.3494382022;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0123595506;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0123595506;0.0011235955;0.0011235955;0.0011235955;0.0011235955
K20_m_562652;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0677419355;0.0032258065;0.4548387097;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0677419355;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.035483871;0.0032258065;0.0032258065;0.0032258065;0.0032258065;0.29354838710000003
K20_m_562653;0.006666666700000001;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.9703030303;0.0006060606;0.0006060606;0.0006060606;0.006666666700000001
K20_m_562654;0.00019762850000000002;0.00019762850000000002;0.008102766800000001;0.008102766800000001;0.00019762850000000002;0.00019762850000000002;0.0634387352;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.1049407115;0.00019762850000000002;0.5752964427;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.002173913;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.00019762850000000002;0.09703557310000001;0.00019762850000000002;0.00019762850000000002;0.1365612648
K20_m_562655;0.0910714286;0.19821428570000002;0.0017857143;0.0017857143;0.0017857143;0.10892857140000001;0.0017857143;0.0910714286;0.0017857143;0.0017857143;0.0017857143;0.2696428571;0.0910714286;0.0017857143;0.0017857143;0.10892857140000001;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143;0.0017857143
K20_m_562656;0.0012048193;0.0012048193;0.013253012000000002;0.0855421687;0.0012048193;0.013253012000000002;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.013253012000000002;0.0012048193;0.0012048193;0.0012048193;0.013253012000000002;0.0012048193;0.0373493976;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.0012048193;0.7963855422
K20_m_562657;0.0020833333000000002;0.0020833333000000002;0.2104166667;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.4395833333;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0229166667;0.0229166667;0.0020833333000000002;0.0229166667;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0854166667;0.0020833333000000002;0.0645833333;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0229166667;0.0020833333000000002;0.0020833333000000002;0.0645833333
K20_m_562658;0.020805369100000002;0.0006711409000000001;0.054362416100000005;0.0006711409000000001;0.0006711409000000001;0.0006711409000000001;0.0342281879;0.0006711409000000001;0.0073825503;0.061073825500000005;0.0006711409000000001;0.0006711409000000001;0.0006711409000000001;0.0006711409000000001;0.020805369100000002;0.0006711409000000001;0.0006711409000000001;0.1080536913;0.0006711409000000001;0.0006711409000000001;0.027516778500000002;0.0006711409000000001;0.0006711409000000001;0.15503355700000002;0.0006711409000000001;0.1617449664;0.020805369100000002;0.0006711409000000001;0.0409395973;0.2758389262
K20_m_562659;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0177419355;0.0177419355;0.05;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.033870967700000004;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.6629032258;0.0016129032;0.1629032258;0.0177419355;0.0016129032;0.0016129032
K20_m_562660;0.0025;0.0025;0.0025;0.0025;0.35250000000000004;0.0025;0.1275;0.0025;0.0275;0.0025;0.0025;0.0025;0.0025;0.2525;0.0025;0.0025;0.0275;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0275;0.0025;0.0025;0.0025;0.0275;0.10250000000000001;0.0025
K20_m_562661;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.0050925926;0.00046296300000000005;0.9773148148;0.00046296300000000005;0.0050925926;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005
K20_m_562662;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.3193181818;0.0011363636;0.0352272727;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0011363636;0.0125;0.0011363636;0.5920454545;0.0011363636;0.0125;0.0011363636
K20_m_562663;0.034;0.0006666667;0.0006666667;0.007333333300000001;0.0006666667;0.0006666667;0.0006666667;0.014;0.2006666667;0.0006666667;0.054;0.16066666670000002;0.034;0.30066666670000003;0.0006666667;0.0006666667;0.0006666667;0.014;0.0006666667;0.0006666667;0.0006666667;0.007333333300000001;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.0006666667;0.16066666670000002
K20_m_562664;0.2217391304;0.0043478261;0.0043478261;0.0043478261;0.0913043478;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.047826087;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.1347826087;0.0913043478;0.0043478261;0.0043478261;0.0043478261;0.047826087;0.0043478261;0.2217391304;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.047826087
K20_m_562665;0.0655844156;0.0006493506;0.0006493506;0.0331168831;0.0071428571;0.0006493506;0.0006493506;0.0006493506;0.0720779221;0.0006493506;0.0006493506;0.6954545455000001;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0461038961;0.0006493506;0.0006493506;0.026623376600000002;0.039610389600000004;0.0006493506;0.0006493506;0.0006493506;0.0006493506;0.0006493506
K20_m_562666;0.1205128205;0.0435897436;0.0008547009;0.22307692310000002;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0863247863;0.0094017094;0.0008547009;0.0008547009;0.0008547009;0.0264957265;0.0008547009;0.035042735000000005;0.0008547009;0.0094017094;0.0008547009;0.0521367521;0.3512820513;0.0008547009;0.0094017094;0.0008547009;0.0008547009;0.0008547009;0.0094017094;0.0008547009;0.0094017094
K20_m_562667;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0089430894;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.0008130081000000001;0.7487804878000001;0.0008130081000000001;0.0089430894;0.0089430894;0.0008130081000000001;0.2040650407;0.0008130081000000001
K20_m_562669;0.0013157895;0.0013157895;0.1197368421;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.2513157895;0.0013157895;0.0013157895;0.5276315789;0.027631578900000002;0.0013157895;0.0013157895;0.0407894737;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895
K20_m_562671;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.0005524862;0.2546961326;0.0005524862;0.0060773481;0.0005524862;0.0005524862;0.09447513810000001;0.0337016575;0.0005524862;0.18839779010000002;0.0060773481;0.0337016575;0.0005524862;0.0005524862;0.0613259669;0.0005524862;0.0502762431;0.0005524862;0.0005524862;0.0723756906;0.0005524862;0.18839779010000002;0.0005524862;0.0005524862;0.0005524862
K20_m_562673;0.0008333333;0.0008333333;0.0175;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0258333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0258333333;0.0008333333;0.0758333333;0.0008333333;0.0008333333;0.1675;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.3675;0.0008333333;0.12583333330000002;0.0591666667;0.11750000000000001
K20_m_562674;0.2489655172;0.0006896552;0.0006896552;0.0006896552;0.0006896552;0.0627586207;0.22137931030000002;0.0006896552;0.0006896552;0.0006896552;0.014482758600000001;0.0006896552;0.0006896552;0.0006896552;0.0006896552;0.0006896552;0.0006896552;0.1386206897;0.0627586207;0.0006896552;0.014482758600000001;0.0006896552;0.0006896552;0.0006896552;0.007586206900000001;0.0696551724;0.0351724138;0.0489655172;0.0006896552;0.0627586207
K20_m_562676;0.046666666700000005;0.0022222222;0.0244444444;0.0244444444;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.046666666700000005;0.0022222222;0.0022222222;0.0022222222;0.0244444444;0.0244444444;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.046666666700000005;0.0022222222;0.0688888889;0.0022222222;0.6244444444;0.0022222222;0.0022222222;0.0022222222;0.0244444444;0.0022222222
K20_m_562679;0.0601190476;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.2982142857;0.0005952381;0.0005952381;0.0898809524;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.2327380952;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0125;0.0125;0.0005952381;0.0005952381;0.0005952381;0.030357142900000002;0.0005952381;0.1136904762;0.006547619;0.0005952381;0.131547619
K20_m_562681;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.4563636364;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.2018181818;0.0018181818000000001;0.0018181818000000001;0.0745454545;0.0018181818000000001;0.0018181818000000001;0.0927272727;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.02;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.1109090909
K20_m_562684;0.0008333333;0.0008333333;0.0175;0.0008333333;0.0008333333;0.0341666667;0.2675;0.0175;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0258333333;0.0008333333;0.0008333333;0.0008333333;0.0175;0.0008333333;0.0008333333;0.0675;0.0508333333;0.009166666700000001;0.0008333333;0.2341666667;0.0008333333;0.2341666667;0.0008333333;0.009166666700000001;0.0008333333
K20_m_562689;0.0007042254;0.0288732394;0.064084507;0.0007042254;0.0007042254;0.0007042254;0.33169014080000003;0.0007042254;0.0007042254;0.0007042254;0.0007042254;0.0007042254;0.1626760563;0.0007042254;0.1626760563;0.0007042254;0.0007042254;0.042957746500000005;0.0007042254;0.0007042254;0.0007042254;0.0007042254;0.05;0.0007042254;0.1415492958;0.0007042254;0.0007042254;0.0007042254;0.0007042254;0.0007042254
K20_m_562693;0.009565217400000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.009565217400000001;0.009565217400000001;0.0008695652000000001;0.0008695652000000001;0.009565217400000001;0.0356521739;0.0008695652000000001;0.0008695652000000001;0.5834782609;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.3226086957;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001
K20_m_562700;0.0018181818000000001;0.02;0.0381818182;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0381818182;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.2563636364;0.0381818182;0.0381818182;0.0018181818000000001;0.3109090909;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.2018181818;0.0018181818000000001;0.02;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001;0.0018181818000000001
K20_m_562704;0.10571428570000001;0.0009523810000000001;0.039047619000000006;0.0009523810000000001;0.0009523810000000001;0.0866666667;0.0485714286;0.0009523810000000001;0.1342857143;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.0676190476;0.0104761905;0.0009523810000000001;0.0009523810000000001;0.0295238095;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.0009523810000000001;0.2580952381;0.0009523810000000001;0.0104761905;0.0009523810000000001;0.0104761905;0.18190476190000002
